name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,http...unknown.org.nick,verbatimEventDate,datasetName,verbatimLocality,gbifID,collectionCode,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,http...unknown.org.recordedByOrcid,elevation,continent,institutionID,county,locality,type,vernacularName,samplingProtocol,individualCount,elevationAccuracy,habitat,samplingEffort,eventRemarks,language,locationAccordingTo,locationRemarks,previousIdentifications,fieldNotes,identificationRemarks,organismQuantity,verbatimCoordinateSystem,organismQuantityType,verbatimElevation,municipality,verbatimTaxonRank,collectionID,identifiedBy,sex,ownerInstitutionCode,eventID,sampleSizeUnit,parentEventID,sampleSizeValue,dynamicProperties,fieldNumber,preparations,occurrenceStatus,higherGeography,locationID,datasetID,accessRights,recordNumber,waterBody,endDayOfYear,startDayOfYear,identificationReferences,acceptedNameUsage,georeferencedBy,lifeStage,verbatimSRS,georeferenceVerificationStatus,higherClassification,dataGeneralizations,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,bibliographicCitation,georeferenceSources,parentNameUsage,otherCatalogNumbers,taxonRemarks,infraspecificEpithet,coordinatePrecision,namePublishedIn,organismID,associatedReferences,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,lowestBiostratigraphicZone,earliestPeriodOrLowestSystem,originalNameUsage,identificationVerificationStatus,georeferencedDate,nomenclaturalCode,georeferenceProtocol,identificationQualifier,establishmentMeans,georeferenceRemarks,disposition,reproductiveCondition,typeStatus,typifiedName,associatedSequences,earliestAgeOrLowestStage,taxonConceptID,lithostratigraphicTerms,latestAgeOrHighestStage,organismRemarks,leaflet_info
"Leopardus wiedii glauculus (Thomas, 1903)",-108.380449415379,27.0706180281034,"cdrep,cdround,txmatfuz",gbif,686419997,"Leopardus wiedii glauculus (Thomas, 1903)",1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,b554c320-0560-11d8-b851-b8a03c50a862,,c7b49e46-602a-4172-98d2-6b027c6b049f,US,DWC_ARCHIVE,2019-09-03T22:04:45.622+0000,2018-05-08T15:48:01.450+0000,158,PRESERVED_SPECIMEN,6164545,1,44,359,732,9703,2434918,2434950,6164545,"Leopardus wiedii glauculus (Thomas, 1903)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Chihuahua,1962,5,24,1962-05-24,2010-01-13T15:50:52.000+0000,2019-09-20T20:31:59.468+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,,93b9ca83-1ed8-11e3-bfac-90b11c41863e,,,,University of Kansas Biodiversity Institute Mammalogy Collection,,686419997,KUM,93b9ca83-1ed8-11e3-bfac-90b11c41863e,,CLIFTON P L,90988,,KU,,,,,,,NORTH_AMERICA,http://grbio.org/cool/iakn-125z,,"CHOIX, 40 KM N, 6 KM W OF",PhysicalObject,,,,,,,,en,,,,,,,decimal degrees,,,,,,,MALE,,,,,,,,Skull Complete,,,,,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,,,,,,,"Merchand (CONABIO), Alejandra",,,,,,,,,,,"Instituto Nacional de Estad�stica Geograf�a e Inform�tica (INEGI), (2002) Localidades de la Rep�blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci�n y Viviend",,,,glauculus,,,,,,,,,,,2003-04-22,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 388 <br/><b>Record key:</b> 686419997 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Felis wiedii Schinz, 1821",0.0014843956350787,0.00192741763543675,"cdrep,cucdmis,elmms,txmathi,zerocd",gbif,1893488296,"Felis wiedii Schinz, 1821",2dad0cd2-e880-4ec3-90e5-d3f479528cbd,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:03:18.613+0000,2018-08-21T00:03:18.662+0000,56,PRESERVED_SPECIMEN,2434973,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SPECIES,SYNONYM,,,Chihuahua,1962,5,24,1962-05-24,2015-12-03T00:00:00.000+0000,2019-09-20T20:15:32.402+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:KUNHM:KU:NO DISPONIBLE:ca9c235fcb3ea5d20ad69d56d8a95cbc,,,,Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá,,1893488296,KU,urn:catalog:KUNHM:KU:NO DISPONIBLE:ca9c235fcb3ea5d20ad69d56d8a95cbc,7703dd12f903367a544b60c985cd724e,NO DISPONIBLE,NO DISPONIBLE,,KUNHM,,00:00:00,,48986,,458.5,,1140,,CHOIX,Event,sinónimo,,1,458.5,,,,es,,,,,,,grados minutos segundos,,,,,2594,NO DISPONIBLE,,"Kansas University Natural History Museum, University of Kansas",,,,,,NO DISPONIBLE,,,,985,ca9c235fcb3ea5d20ad69d56d8a95cbc,CC-BY,,,,144,,Leopardus wiedii subsp. oaxacensis,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Felis,,0,0,1959,"Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008","López Wilchis, R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Universidad Autónoma Metropolitana. Unidad Iztapalapa. Bases de datos SNIB-CONABIO. Proyecto No. P130. México, D.F.",,Felis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 389 <br/><b>Record key:</b> 1893488296 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59.08242,2.83333,"gass84,gdativ",gbif,1211798199,"Leopardus wiedii (Schinz, 1821)",c5c4a23e-2035-4416-ab64-032d6df52ddb,ff418020-1d67-11d9-8435-b8a03c50a862,,6ed8558c-e955-4812-9fd7-39b8044fcc35,CA,DWC_ARCHIVE,2018-04-04T13:45:14.536+0000,2018-04-04T13:45:14.625+0000,67,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,22.35,Upper Takutu-Upper Essequibo,1962,5,,1962-05-01,2018-04-04T00:00:00.000+0000,2019-09-20T20:31:57.824+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GY,Guyana,Royal Ontario Museum; ROM,URI:catalog:ROM:Mammals:32269,,,19620500,Mammalogy,30 mi E of Dadanawa,1211798199,Mammals,URI:catalog:ROM:Mammals:32269,,"Brock, SE",32269,,ROM,,,,,,,SOUTH_AMERICA,,,30 mi E of Dadanawa,PhysicalObject,,,,,,,,en,,MaNIS-ROMM Guyana Upload,,,,,,,,,,urn:lsid:biocol.org:col:34909,,FEMALE,,,,,,,,skin; skull; tanned,,South America; Guyana; Upper Takutu-Upper Essequibo,,,not-for-profit use only,D097,,,,,,Kirsten Greer (ROM),ADULT,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,,,,,,"MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",,,,,,,,,,,,,,,20030207,,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 390 <br/><b>Record key:</b> 1211798199 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Felis wiedii yucatanica Nelson & Goldman, 1931",-89.033333,17.55,"",gbif,476844566,"Felis wiedii yucatanica Nelson & Goldman, 1931",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,,b0f5183c-5ed0-47f4-b75f-65e0c1036cb5,US,DWC_ARCHIVE,2019-09-23T16:29:29.594+0000,2019-04-11T19:44:15.825+0000,258,PRESERVED_SPECIMEN,6164550,1,44,359,732,9703,2434918,2434950,6164548,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SUBSPECIES,SYNONYM,,3036,,1962,7,1,1962-07-01,2015-08-20T12:03:46.000+0000,2019-09-20T20:15:32.375+0000,http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:51384,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,BZ,Belize,President and Fellows of Harvard College,MCZ:Mamm:51384,,,July 1962,,"British Honduras, Gallon Jug",476844566,Mamm,MCZ:Mamm:51384,,Tom Monath,51384,,MCZ,,,,,,,NORTH_AMERICA,b4640710-8e03-11d8-b956-b8a03c50a862,,Gallon Jug,PhysicalObject,,,1,,,,,en,,,,,,,decimal degrees,,,,,,[no agent data],,"Museum of Comparative Zoology, Harvard University",,,,,{},,skull (dry); other (unknown),,Central America: Belize,,,,,,,0,,,[no agent data],,,unverified,Animalia Chordata Mammalia Carnivora Felidae Felis wiedii yucatanica,,,,,,,"GEOLocate batch georeferencing, 2018-11-28",,,,yucatanica,,,,,,,,,,,,ICZN,GEOLocate,,,[UNDER REVIEW; GEOLOCATE_SCORE: 85; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 1],unknown,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 391 <br/><b>Record key:</b> 476844566 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:51384 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59.26079,3.09061,"gass84,gdativ",gbif,1211802137,"Leopardus wiedii (Schinz, 1821)",c5c4a23e-2035-4416-ab64-032d6df52ddb,ff418020-1d67-11d9-8435-b8a03c50a862,,6ed8558c-e955-4812-9fd7-39b8044fcc35,CA,DWC_ARCHIVE,2018-04-04T13:45:20.086+0000,2018-04-04T13:45:20.105+0000,67,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,9.98,Upper Takutu-Upper Essequibo,1962,11,,1962-11-01,2018-04-04T00:00:00.000+0000,2019-09-20T20:31:24.988+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GY,Guyana,Royal Ontario Museum; ROM,URI:catalog:ROM:Mammals:32393,,,19621100,Mammalogy,"Kanuku Mountain, 25 mi NE of Dadanawa",1211802137,Mammals,URI:catalog:ROM:Mammals:32393,,"Brock, SE",32393,,ROM,,,,,,,SOUTH_AMERICA,,,"Kanuku Mountain, 25 mi NE of Dadanawa",PhysicalObject,,,,,,,,en,,MaNIS-ROMM Guyana Upload,,,,,,,,,,urn:lsid:biocol.org:col:34909,,FEMALE,,,,,,,,skin; skull; tanned,,South America; Guyana; Upper Takutu-Upper Essequibo,,,not-for-profit use only,D151,,,,,,Kirsten Greer (ROM),ADULT,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,,,,,,"MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",,,,,,,,,,,,,,,20030207,,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,,,,pregnant; 2 emb,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 392 <br/><b>Record key:</b> 1211802137 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii pirrensis (Goldman, 1914)",-71.133331,-12.2,"cdround,gass84",gbif,665889554,"Leopardus wiedii pirrensis (Goldman, 1914)",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2019-07-22T17:57:59.566+0000,2019-02-05T23:17:46.732+0000,127,PRESERVED_SPECIMEN,6164528,1,44,359,732,9703,2434918,2434950,6164528,"Leopardus wiedii pirrensis (Goldman, 1914)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Madre de Dios,1962,11,30,1962-11-30,,2019-09-20T20:31:25.006+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,PE,Peru,The Field Museum of Natural History,260e53ea-5a8d-456c-850d-01e43b553cc4,,,,,,665889554,Mammals,260e53ea-5a8d-456c-850d-01e43b553cc4,,C. Kalinowski,98075,,FMNH,,,,,,400,SOUTH_AMERICA,FMNH,Manu,Altamira,PhysicalObject,,,,,,,,en,,decimal degrees,,,,,,,,,,Mammals,,MALE,FMNH,,,,,,47871,,,"South America, Peru, Madre de Dios, Manu, Neotropics: Altamira",,mammals-05-feb-2019,http://fieldmuseum.org/about/copyright-information,CK-2740,,,30,,,,,,,Animalia Chordata Mammalia Carnivora Felidae,,,,,,,,,,,pirrensis,,,2596943,,,,,,,,,,not recorded,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 393 <br/><b>Record key:</b> 665889554 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
Leopardus wiedii wiedii,-47.75,-24.25,gass84,gbif,665722684,Leopardus wiedii wiedii,41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2019-07-22T17:57:59.767+0000,2019-02-05T23:17:48.004+0000,127,PRESERVED_SPECIMEN,7193922,1,44,359,732,9703,2434918,2434950,7193922,Leopardus wiedii wiedii,Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Sao Paulo,1961,7,30,1961-07-30,,2019-09-20T20:31:25.027+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,BR,Brazil,The Field Museum of Natural History,294275c3-abd3-42ae-a2b1-cb9a1377dfd0,,,,,,665722684,Mammals,294275c3-abd3-42ae-a2b1-cb9a1377dfd0,,A. M. Olalla,94320,,FMNH,,,,,,30,SOUTH_AMERICA,FMNH,,Ribeirao Fundo,PhysicalObject,,,,,,,,en,,decimal degrees,,,,,,,,,,Mammals,,MALE,FMNH,,,,,,132865,,,"South America, Brazil, Sao Paulo, Neotropics: Ribeirao Fundo",,mammals-05-feb-2019,http://fieldmuseum.org/about/copyright-information,1300,,,30,,,,,,,Animalia Chordata Mammalia Carnivora Felidae,,,,,,,,,,,wiedii,,,2593190,,,,,,,,,,not recorded,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 394 <br/><b>Record key:</b> 665722684 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
Leopardus wiedii wiedii,-47.75,-24.25,gass84,gbif,665722685,Leopardus wiedii wiedii,41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2019-07-22T17:58:32.805+0000,2019-02-05T23:19:03.009+0000,127,PRESERVED_SPECIMEN,7193922,1,44,359,732,9703,2434918,2434950,7193922,Leopardus wiedii wiedii,Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Sao Paulo,1961,9,17,1961-09-17,,2019-09-20T20:31:25.140+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,BR,Brazil,The Field Museum of Natural History,e174b116-9a65-4ec5-a2c2-b827406f3f10,,,,,,665722685,Mammals,e174b116-9a65-4ec5-a2c2-b827406f3f10,,A. M. Olalla,94321,,FMNH,,,,,,30,SOUTH_AMERICA,FMNH,,Ribeirao Fundo,PhysicalObject,,,,,,,,en,,decimal degrees,,,,,,,,,,Mammals,,FEMALE,FMNH,,,,,,132866,,,"South America, Brazil, Sao Paulo, Neotropics: Ribeirao Fundo",,mammals-05-feb-2019,http://fieldmuseum.org/about/copyright-information,1435,,,17,,,,,,,Animalia Chordata Mammalia Carnivora Felidae,,,,,,,,,,,wiedii,,,2593191,,,,,,,,,,not recorded,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 395 <br/><b>Record key:</b> 665722685 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",-89.621547513484,20.9683510990231,"cdrep,cdround,txmatfuz",gbif,1145697424,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2019-09-23T11:48:23.050+0000,2019-09-23T11:48:24.107+0000,169,PRESERVED_SPECIMEN,6164548,1,44,359,732,9703,2434918,2434950,6164548,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,1999-01-27T00:00:00,7422,Yucatan,1960,3,1,1960-03-01,2019-09-18T00:23:51.000+0000,2019-09-23T13:55:41.054+0000,http://arctos.database.museum/guid/MVZ:Mamm:128841,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,MX,Mexico,,http://arctos.database.museum/guid/MVZ:Mamm:128841?seid=176372,,,March 1960,,Merida,1145697424,Mammal specimens,http://arctos.database.museum/guid/MVZ:Mamm:128841?seid=176372,,"Collector(s): Ward C. Russell, B. Tearing",MVZ:Mamm:128841,,MVZ,,1960-03-01/1960-03-31,KITTEN MAR 1960. DIED OCT 1961.CAPTIVE,,,,NORTH_AMERICA,MVZ,,Merida,PhysicalObject,,,1,,,,,en,Yolanda Hortelano-Moncada,,"<i>Leopardus wiedii yucatanica</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy<br><i>Leopardus wiedii</i> identified by Blaire Van Valkenburgh, Julie Meachen-Samuels <i>sensu</i> <a href=""http://arctos.database.museum/publication/10005421"">Meachen-Samuels and Valkenburgh 2009</a>; method: type specimen Remark: ID from citation in Meachen-Samuels and Valkenburgh 2009.",,,,deg. min. sec.,,,,,28,"Museum of Vertebrate Zoology, University of California, Berkeley",FEMALE,,,,,,sex=female,,skin; skull; skeleton,,"North America, Mexico, Yucatan",,,http://vertnet.org/resources/norms.html,13768,,,,,,Yolanda Hortelano-Moncada,,,unverified,"Animalia; Chordata; Mammalia; Carnivora; Felidae; Felinae;  (Nelson and Goldman, 1931)",,,,,,,"Principales Resultados por Localidad, XII Censo de Población y Vivienda 2000, Instituto Nacional de Estadística Geografía e Informática (INEGI)",,collector number=13768,,yucatanicus,,,http://arctos.database.museum/guid/MVZ:Mamm:128841,,,,,,,legacy,2004-05-11 00:00:00.0,ICZN,MaNIS georeferencing guidelines,A,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 396 <br/><b>Record key:</b> 1145697424 <br/><b>Identified on: </b> 1999-01-27T00:00:00 <br/><b>Record url: </b><a href=' http://arctos.database.museum/guid/MVZ:Mamm:128841 '>click</a>
"Felis wiedii Schinz, 1821",0,0,"cucdmis,rdatm,txmathi,zerocd",gbif,1893488281,"Felis wiedii Schinz, 1821",2dad0cd2-e880-4ec3-90e5-d3f479528cbd,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:03:18.601+0000,2018-08-21T00:03:18.648+0000,56,PRESERVED_SPECIMEN,2434973,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SPECIES,SYNONYM,,,Yucatan,1960,3,,1960-03-01,2015-12-03T00:00:00.000+0000,2019-09-20T20:15:32.400+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:MVZ-UCB:MVZ:NO DISPONIBLE:7ad62e2e6e7c5818bc30b4319ca5da98,,,,Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá,,1893488281,MVZ,urn:catalog:MVZ-UCB:MVZ:NO DISPONIBLE:7ad62e2e6e7c5818bc30b4319ca5da98,7703dd12f903367a544b60c985cd724e,NO DISPONIBLE,NO DISPONIBLE,,MVZ-UCB,,00:00:00,,11218,,0,,558,,MERIDA,Event,sinónimo,,1,0,,,,es,,,,,,,grados minutos segundos,,,,,2563,NO DISPONIBLE,,"Museum of Vertebrate Zoology, University of California, Berkeley",,,,,,NO DISPONIBLE,,,,3002,7ad62e2e6e7c5818bc30b4319ca5da98,CC-BY,,,,,,Leopardus wiedii subsp. oaxacensis,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Felis,,0,0,1959,"Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008","López Wilchis, R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Universidad Autónoma Metropolitana. Unidad Iztapalapa. Bases de datos SNIB-CONABIO. Proyecto No. P130. México, D.F.",,Felis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 397 <br/><b>Record key:</b> 1893488281 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Felis wiedii Schinz, 1821",0.0014843956350787,0.00192741763543675,"cdrep,cucdmis,elmms,txmathi,zerocd",gbif,1893488375,"Felis wiedii Schinz, 1821",2dad0cd2-e880-4ec3-90e5-d3f479528cbd,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:03:18.679+0000,2018-08-21T00:03:18.710+0000,56,PRESERVED_SPECIMEN,2434973,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SPECIES,SYNONYM,,,Guerrero,1960,4,22,1960-04-22,2015-12-03T00:00:00.000+0000,2019-09-20T20:15:32.405+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:TCWC-TAMU:TCWC:NO DISPONIBLE:263af0b7dff909b0eea77d3537b8b759,,,,Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá,,1893488375,TCWC,urn:catalog:TCWC-TAMU:TCWC:NO DISPONIBLE:263af0b7dff909b0eea77d3537b8b759,7703dd12f903367a544b60c985cd724e,NO DISPONIBLE,NO DISPONIBLE,,TCWC-TAMU,,00:00:00,,43098,,535,,313,,ACAHUITZOTLA,Event,sinónimo,,2,535,,,,es,,,,,,,grados minutos segundos,,,,,2552,NO DISPONIBLE,,"Texas Cooperative Wildlife Collections, Texas A & M University",,,,,,NO DISPONIBLE,,,,2,263af0b7dff909b0eea77d3537b8b759,CC-BY,,,,113,,Leopardus wiedii subsp. oaxacensis,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Felis,,0,0,1959,"Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008","López Wilchis, R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Universidad Autónoma Metropolitana. Unidad Iztapalapa. Bases de datos SNIB-CONABIO. Proyecto No. P130. México, D.F.",,Felis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 398 <br/><b>Record key:</b> 1893488375 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
